array,site,array_visit,snow_cover_days_avg5yr,mean_winter_temp_avg5yr,max_winter_temp_avg5yr,min_winter_temp_avg5yr,extreme_cold_days_avg5yr,cold_degree_days_avg5yr,mean_precip_avg5yr,max_precip_avg5yr,min_precip_avg5yr,total_precip_avg5yr,cumulative_swe_avg5yr,mean_vapor_pressire_avg5yr,freeze_thaw_events_avg5yr,survey_year_avg5yr,year_n_avg5yr,first_snow_day_year_n-4,first_snow_day_year_n-3,first_snow_day_year_n-2,first_snow_day_year_n-1,first_snow_day_year_n,last_snow_day_year_n-4,last_snow_day_year_n-3,last_snow_day_year_n-2,last_snow_day_year_n-1,last_snow_day_year_n,mean_swe_year_n-4,mean_swe_year_n-3,mean_swe_year_n-2,mean_swe_year_n-1,mean_swe_year_n,peak_swe_year_n-4,peak_swe_year_n-3,peak_swe_year_n-2,peak_swe_year_n-1,peak_swe_year_n,snow_cover_days_year_n-4,snow_cover_days_year_n-3,snow_cover_days_year_n-2,snow_cover_days_year_n-1,snow_cover_days_year_n,mean_winter_temp_year_n-4,mean_winter_temp_year_n-3,mean_winter_temp_year_n-2,mean_winter_temp_year_n-1,mean_winter_temp_year_n,max_winter_temp_year_n-4,max_winter_temp_year_n-3,max_winter_temp_year_n-2,max_winter_temp_year_n-1,max_winter_temp_year_n,min_winter_temp_year_n-4,min_winter_temp_year_n-3,min_winter_temp_year_n-2,min_winter_temp_year_n-1,min_winter_temp_year_n,extreme_cold_days_year_n-4,extreme_cold_days_year_n-3,extreme_cold_days_year_n-2,extreme_cold_days_year_n-1,extreme_cold_days_year_n,cold_degree_days_year_n-4,cold_degree_days_year_n-3,cold_degree_days_year_n-2,cold_degree_days_year_n-1,cold_degree_days_year_n,mean_precip_year_n-4,mean_precip_year_n-3,mean_precip_year_n-2,mean_precip_year_n-1,mean_precip_year_n,max_precip_year_n-4,max_precip_year_n-3,max_precip_year_n-2,max_precip_year_n-1,max_precip_year_n,min_precip_year_n-4,min_precip_year_n-3,min_precip_year_n-2,min_precip_year_n-1,min_precip_year_n,total_precip_year_n-4,total_precip_year_n-3,total_precip_year_n-2,total_precip_year_n-1,total_precip_year_n,cumulative_swe_year_n-4,cumulative_swe_year_n-3,cumulative_swe_year_n-2,cumulative_swe_year_n-1,cumulative_swe_year_n,mean_vapor_pressire_year_n-4,mean_vapor_pressire_year_n-3,mean_vapor_pressire_year_n-2,mean_vapor_pressire_year_n-1,mean_vapor_pressire_year_n,freeze_thaw_events_year_n-4,freeze_thaw_events_year_n-3,freeze_thaw_events_year_n-2,freeze_thaw_events_year_n-1,freeze_thaw_events_year_n
LU13,LU13_56,LU13_2022,178.83333333333334,-12.250819521178638,16.64666666666667,-41.68,69.16666666666667,3222.1366666666668,0.6575598526703499,6.14,0,119.01833333333333,110.45166666666667,0.6575598526703499,39.666666666666664,2022,-2.5,308,305,305,314,305,120,120,120,120,119,45.78707182320442,67.4360773480663,52.121767955801104,72.31160220994475,22.739226519337016,74.18,126.97,79.46,119.37,47.93,178,181,181,172,180,-11.710911602209945,-12.360635359116023,-11.074198895027624,-13.134281767955802,-12.095773480662983,18.01,16.93,15.8,10.75,18.81,-42.29,-40.18,-45.93,-41.06,-39.36,69,65,62,82,63,3096.27,3223.7200000000003,3030.27,3422.4,3165.03,0.7030386740331491,0.6219889502762431,0.5297237569060773,0.7785082872928176,0.4961878453038674,6.54,6.55,5.67,4.71,4.69,0,0,0,0,0,127.25,112.58,95.88,140.91,89.81,107.39,127.64,81.92999999999999,124.02000000000001,80.84,0.7030386740331491,0.6219889502762431,0.5297237569060773,0.7785082872928176,0.4961878453038674,47,36,57,39,30
LU13,LU13_57,LU13_2022,178.83333333333334,-12.378867403314917,16.571666666666665,-41.77166666666667,69.83333333333333,3248.8733333333334,0.6573480662983425,6.133333333333334,0,118.98,111.12499999999999,0.6573480662983425,39.166666666666664,2022,-2.5,308,305,305,314,305,120,120,120,120,119,46.09889502762431,68.51038674033148,55.86591160220994,71.8860773480663,21.88220994475138,74.52,128.67,85.42,117.37,45.86,178,181,181,172,180,-11.855386740331491,-12.494281767955801,-11.231795580110497,-13.242044198895028,-12.187955801104973,17.98,16.8,15.66,10.73,18.77,-42.44,-40.23,-46,-41.13,-39.43,69,66,64,82,63,3127.26,3249.25,3064.15,3443.78,3186.9,0.6956906077348066,0.6271270718232044,0.5441988950276243,0.7749723756906077,0.47723756906077347,6.69,6.52,5.69,4.71,4.61,0,0,0,0,0,125.92,113.51,98.5,140.27,86.38,107.22,129.04999999999998,87.55999999999997,124.13,77.94,0.6956906077348066,0.6271270718232044,0.5441988950276243,0.7749723756906077,0.47723756906077347,47,35,54,39,31
LU13,LU13_59,LU13_2022,177.16666666666666,-11.297624309392265,18.19,-40.21,64,3039.653333333333,0.5311510128913444,5.468333333333334,0,96.13833333333334,86.20666666666666,0.5311510128913444,44.333333333333336,2022,-2.5,308,305,305,317,306,120,120,120,120,113,31.43878453038674,52.13325966850829,39.88104972375691,54.66022099447514,16.128066298342542,58.44,99.79,61.23,94.98,34.79,178,181,181,169,173,-10.79220994475138,-11.404088397790055,-10.016104972375691,-12.249723756906077,-11.191795580110497,19.47,18.44,17.37,12.25,20.38,-40.91,-38.77,-44.3,-39.54,-37.95,65,58,55,78,59,2916,3037.5,2825.63,3254.18,2997.34,0.5477900552486188,0.505414364640884,0.47209944751381216,0.672596685082873,0.381878453038674,4.09,5.07,5.88,4.08,4.67,0,0,0,0,0,99.14999999999999,91.48,85.45,121.74,69.12,80.56,104.07000000000001,68.53,99.64000000000001,62.94,0.5477900552486188,0.505414364640884,0.47209944751381216,0.672596685082873,0.381878453038674,48,41,66,43,34
LU13,LU13_6,LU13_2022,177.33333333333334,-11.463107734806629,17.89666666666667,-40.46,65.16666666666667,3070.8,0.5551565377532228,5.588333333333333,0,100.48333333333333,90.26,0.5551565377532228,42.833333333333336,2022,-2.5,308,305,305,316,306,120,120,120,120,113,33.92756906077348,54.83729281767956,42.11563535911602,57.95729281767956,17.1853591160221,61.43,104.64,64.51,99.5,37.02,178,181,181,170,173,-10.947348066298343,-11.568011049723756,-10.194198895027624,-12.408618784530386,-11.354613259668508,19.19,18.16,17.09,11.96,20.05,-41.04,-39.03,-44.6,-39.83,-38.21,65,60,58,79,60,2945.36,3069.38,2859.8,3284.4,3025.88,0.5779005524861879,0.5266298342541437,0.4816022099447514,0.6924861878453039,0.4042541436464088,4.49,5.35,5.84,4.13,4.71,0,0,0,0,0,104.6,95.32,87.17,125.34,73.17,84.42,108.08000000000001,70.05000000000003,104.19,66.44000000000001,0.5779005524861879,0.5266298342541437,0.4816022099447514,0.6924861878453039,0.4042541436464088,48,39,65,41,31
LU13,LU13_70,LU13_2022,178.83333333333334,-12.37926335174954,16.553333333333335,-41.788333333333334,69.83333333333333,3248.8983333333335,0.6602854511970534,6.168333333333334,0,119.51166666666666,111.625,0.6602854511970534,39.166666666666664,2022,-2.5,308,305,305,314,305,120,120,120,120,119,46.72922651933702,68.84939226519337,55.471767955801106,71.68513812154696,21.997513812154697,75.64,129.35,84.77,117.16,45.56,178,181,181,172,180,-11.853922651933702,-12.494337016574585,-11.228950276243093,-13.242265193370166,-12.193425414364642,17.96,16.79,15.65,10.71,18.74,-42.45,-40.26,-46.02,-41.15,-39.44,69,66,64,82,63,3126.67,3249.37,3063.69,3444.1,3187.58,0.7054143646408839,0.6298342541436464,0.5413812154696133,0.7783977900552487,0.47812154696132597,6.74,6.65,5.69,4.75,4.62,0,0,0,0,0,127.67999999999999,114,97.99,140.89,86.54,108.78,129.73,86.88000000000001,123.55999999999999,77.94,0.7054143646408839,0.6298342541436464,0.5413812154696133,0.7783977900552487,0.47812154696132597,47,35,54,39,31
LU13,LU13_8,LU13_2022,177.83333333333334,-11.714000920810314,17.505,-40.81166666666667,66,3117.39,0.5851197053406998,5.706666666666667,0,105.90666666666667,97.00833333333334,0.5851197053406998,41.333333333333336,2022,-2.5,308,305,305,316,305,120,120,120,120,115,37.081657458563534,58.399889502762434,47.45651933701657,63.2121546961326,19.12513812154696,64.94,111.01,72.91,106.17,41.32,178,181,181,170,176,-11.190276243093923,-11.821740331491712,-10.478121546961326,-12.6446408839779,-11.584779005524862,18.86,17.79,16.67,11.58,19.66,-41.39,-39.34,-45.01,-40.2,-38.55,66,63,58,79,60,2991.96,3117.83,2913.52,3327.74,3066.4,0.6133149171270719,0.5542541436464088,0.5033149171270718,0.7116574585635359,0.4318232044198895,5.09,5.72,5.75,4.15,4.69,0,0,0,0,0,111.01,100.32,91.1,128.81,78.16,89.07000000000001,113.49000000000001,77.06,110.81,70.81,0.6133149171270719,0.5542541436464088,0.5033149171270718,0.7116574585635359,0.4318232044198895,49,37,62,39,30
LU14,LU14_100,LU14_2023,178.83333333333334,-11.072338858195213,16.715,-42.135,62.666666666666664,3027.275,0.6385082872928176,6.233333333333333,0,115.57000000000001,104.70333333333333,0.6385082872928176,50.5,2023,-2.5,305,305,314,305,305,120,120,120,120,120,76.79977900552485,59.98900552486188,74.95524861878454,24.625469613259668,37.22254143646409,141.85,93.25,122.47,46.7,65.98,181,181,172,181,180,-11.940524861878453,-10.705165745856354,-12.672292817679558,-11.55596685082873,-8.328591160220995,16.57,15.98,13.11,20.18,16.89,-40.76,-45.03,-39.76,-39.17,-45.54,64,61,81,66,40,3180.71,2982.27,3335.21,3102.49,2525.9,0.7097790055248618,0.6598342541436464,0.8506629834254144,0.4860773480662983,0.3981767955801105,6.32,6.33,6.31,4.34,7.9,0,0,0,0,0,128.47,119.43,153.97,87.98,72.07000000000001,141.84,95.73,131.07,80.98,76.47,0.7097790055248618,0.6598342541436464,0.8506629834254144,0.4860773480662983,0.3981767955801105,38,58,42,36,78
LU14,LU14_102,LU14_2023,174.66666666666666,-11.001786372007366,16.878333333333334,-41.96333333333333,62.166666666666664,3009.9066666666668,0.619732965009208,6.016666666666667,0,112.17166666666667,101.86333333333334,0.619732965009208,49.333333333333336,2023,-2.5,305,305,314,305,305,120,120,120,116,120,74.58138121546962,59.716906077348064,71.9692817679558,20.210055248618783,35.770441988950274,137.9,92.93,117.73,43.92,64.9,181,181,172,177,159,-11.864613259668507,-10.61743093922652,-12.605662983425415,-11.497458563535911,-8.26,16.8,16.19,13.07,20.3,17.1,-40.5,-44.85,-39.69,-39.15,-45.33,64,61,80,65,39,3161.06,2962.14,3320.64,3087.47,2508.26,0.6871270718232044,0.6532596685082873,0.838121546961326,0.45447513812154694,0.38226519337016573,6.08,6.25,5.98,4.39,7.54,0,0,0,0,0,124.37,118.24,151.7,82.26,69.19,138.4,95.49000000000002,128.76999999999998,75.21,74.46000000000002,0.6871270718232044,0.6532596685082873,0.838121546961326,0.45447513812154694,0.38226519337016573,38,62,41,37,67
LU14,LU14_105,LU14_2023,178.5,-11.273006445672191,16.293333333333333,-42.53333333333333,63.833333333333336,3074.11,0.6821362799263352,6.863333333333333,0,123.46666666666667,113.64,0.6821362799263352,49.833333333333336,2023,-2.5,305,305,314,305,305,120,120,120,120,120,83.47651933701657,62.314309392265194,79.21419889502762,27.413480662983424,39.88,152.95,97.35,129.07,48.21,69.9,181,181,172,181,178,-12.144613259668509,-10.931657458563535,-12.882872928176795,-11.735414364640883,-8.522265193370165,16.01,15.47,13.15,19.77,16.38,-41.35,-45.48,-40.04,-39.1,-46.09,65,62,81,68,41,3230.96,3033.68,3379.68,3144.21,2571.38,0.77,0.6946961325966851,0.8896685082872928,0.5333149171270718,0.4069613259668508,6.94,7.16,7.33,4.25,8.61,0,0,0,0,0,139.37,125.74,161.03,96.53,73.66,151.73,99.77,140.53,89.22,80.49000000000001,0.77,0.6946961325966851,0.8896685082872928,0.5333149171270718,0.4069613259668508,39,57,40,35,77
LU14,LU14_110,LU14_2023,175,-11.071758747697974,16.58,-42.17333333333333,62.833333333333336,3034.9016666666666,0.6624585635359116,6.473333333333334,0,119.905,109.885,0.6624585635359116,48.333333333333336,2023,-2.5,305,305,314,305,305,120,120,120,120,120,79.6753591160221,57.3839226519337,76.05790055248619,24.409116022099447,37.95552486187845,145.95,87.85,125.12,47.76,70.16,181,181,172,181,157,-11.929337016574586,-10.72292817679558,-12.667790055248618,-11.557265193370165,-8.329779005524863,16.34,15.8,13.09,20.23,16.75,-41.07,-45.08,-39.57,-38.81,-45.75,64,61,80,66,40,3186.66,2990.03,3334.58,3111.86,2537.53,0.7367955801104973,0.6534806629834254,0.8470718232044199,0.5248618784530387,0.4245303867403315,6.41,6.54,7.02,4.2,8.72,0,0,0,0,0,133.36,118.28,153.32,95,76.84,145.12,94.11999999999999,132.25,87.53,79.80000000000001,0.7367955801104973,0.6534806629834254,0.8470718232044199,0.5248618784530387,0.4245303867403315,40,59,39,36,65
LU14,LU14_114,LU14_2023,178.83333333333334,-11.278061694290976,16.33,-42.5,63.833333333333336,3073.2033333333334,0.666537753222836,6.843333333333334,0,120.64333333333333,110.64833333333334,0.666537753222836,49.333333333333336,2023,-2.5,305,305,314,305,305,120,120,120,120,120,82.47187845303867,61.14353591160221,78.11519337016574,24.426077348066297,39.72701657458563,151.9,95.44,127.38,47.54,69.48,181,181,172,181,180,-12.15256906077348,-10.939917127071823,-12.889723756906077,-11.741353591160221,-8.521160220994474,16.07,15.5,13.09,19.8,16.46,-41.27,-45.46,-40.03,-39.13,-46.03,65,62,81,68,41,3230.36,3034.15,3379.77,3143.53,2568.4,0.7637016574585636,0.6849171270718232,0.8745303867403315,0.488121546961326,0.4098342541436464,6.91,7.08,7.17,4.25,8.69,0,0,0,0,0,138.23,123.97,158.29,88.35,74.17999999999999,150.81,98.28999999999999,138.14000000000001,81.10000000000001,79.79,0.7637016574585636,0.6849171270718232,0.8745303867403315,0.488121546961326,0.4098342541436464,37,56,39,35,78
LU14,LU14_115,LU14_2023,178.83333333333334,-11.187177716390423,16.551666666666666,-42.30166666666667,62.833333333333336,3050.445,0.6493186003683241,6.463333333333333,0,117.52666666666667,107.425,0.6493186003683241,49.666666666666664,2023,-2.5,305,305,314,305,305,120,120,120,120,120,78.92983425414364,60.879834254143645,76.33220994475138,24.04342541436464,38.1385635359116,145.75,94.78,124.41,47.48,67.45,181,181,172,181,180,-12.061629834254143,-10.835220994475138,-12.796022099447514,-11.661519337016575,-8.431823204419889,16.38,15.77,13.06,19.98,16.74,-40.92,-45.23,-39.96,-39.26,-45.74,64,61,81,66,40,3205.9,3009.43,3359.78,3122.99,2545.29,0.7298895027624309,0.6711602209944751,0.8588950276243094,0.4806077348066298,0.40640883977900555,6.56,6.64,6.55,4.31,8.21,0,0,0,0,0,132.11,121.48,155.46,86.99,73.56,145.37,97.27,132.83,79.97,77.54999999999998,0.7298895027624309,0.6711602209944751,0.8588950276243094,0.4806077348066298,0.40640883977900555,37,56,41,36,78
LU14,LU14_120,LU14_2023,175,-11.278480662983426,16.28,-42.61,64.33333333333333,3079.443333333333,0.7022651933701658,6.93,0,127.11,117.58833333333334,0.7022651933701658,47,2023,-2.5,305,305,314,305,305,120,120,120,120,120,86.01397790055249,57.48762430939227,79.63580110497237,25.726519337016576,41.02209944751381,157.06,88.19,131.89,49.93,78.15,181,181,172,181,157,-12.142955801104973,-10.96596685082873,-12.884585635359116,-11.747817679558011,-8.516906077348066,15.91,15.3,13.02,19.83,16.37,-41.51,-45.53,-39.93,-39.33,-46.18,65,63,82,67,42,3234.06,3042.24,3377.62,3151.71,2577.97,0.7997790055248619,0.670939226519337,0.8650276243093923,0.544364640883978,0.46005524861878455,6.9,7.23,7.75,4.2,9.18,0,0,0,0,0,144.76,121.44,156.57,98.53,83.27,155.44,96.5,140.64000000000001,90.98,87.30000000000001,0.7997790055248619,0.670939226519337,0.8650276243093923,0.544364640883978,0.46005524861878455,39,56,36,35,65
LU14,LU14_121,LU14_2023,175,-11.101519337016574,16.571666666666665,-42.17666666666666,63,3039.575,0.6627163904235728,6.455,0,119.95166666666667,109.99,0.6627163904235728,47.5,2023,-2.5,305,305,314,305,305,120,120,120,120,120,81.22585635359115,57.170110497237566,75.6896132596685,22.786574585635357,38.16767955801105,148.55,87.46,124.49,47.47,70.54,181,181,172,181,157,-11.963812154696132,-10.76121546961326,-12.700690607734806,-11.58632596685083,-8.349723756906076,16.35,15.76,13.02,20.22,16.79,-41.05,-45.11,-39.55,-38.84,-45.75,64,62,80,67,40,3192.65,2996.43,3339.68,3116.24,2539.83,0.7506629834254144,0.6500552486187845,0.8430386740331491,0.5034254143646408,0.4246961325966851,6.44,6.52,6.96,4.2,8.71,0,0,0,0,0,135.87,117.66,152.59,91.12,76.87,147.56,93.55999999999999,131.57,83.65,79.96000000000001,0.7506629834254144,0.6500552486187845,0.8430386740331491,0.5034254143646408,0.4246961325966851,40,56,38,36,64
LU14,LU14_131,LU14_2023,178.83333333333334,-11.479594843462246,16.143333333333334,-42.62833333333333,64.83333333333333,3107.8216666666667,0.6768324125230203,7.076666666666667,0,122.50666666666666,112.17333333333333,0.6768324125230203,48,2023,-2.5,305,305,314,305,305,120,120,120,120,120,83.83812154696133,61.930773480662985,78.88580110497237,24.962265193370165,40.321657458563536,154.8,98.13,128.64,48.12,71.09,181,181,172,181,180,-12.369640883977901,-11.178784530386741,-13.10939226519337,-11.925248618784531,-8.695745856353591,15.95,15.2,12.9,19.51,16.34,-41.31,-45.77,-40.22,-39.41,-46.19,66,64,83,68,41,3268.21,3078.61,3421.28,3173.79,2593.82,0.7776795580110497,0.6911049723756906,0.8749171270718232,0.4908839779005525,0.42497237569060775,7.11,7.35,7.07,4.29,9.41,0,0,0,0,0,140.76,125.09,158.36,88.85,76.92,153.41,99.19,138.82999999999998,81.88,80.35,0.7776795580110497,0.6911049723756906,0.8749171270718232,0.4908839779005525,0.42497237569060775,35,55,37,36,75
LU14,LU14_135,LU14_2023,175.33333333333334,-11.573982504604052,15.938333333333333,-42.879999999999995,65.33333333333333,3130.241666666667,0.7011694290976059,7.4383333333333335,0,126.91166666666666,116.16166666666668,0.7011694290976059,46,2023,-2.5,305,305,314,305,305,120,120,120,120,120,88.27353591160221,63.12906077348066,81.70259668508287,24.585414364640883,40.43475138121547,162.33,100.43,134.13,50.09,72.6,181,181,172,181,159,-12.468149171270719,-11.296160220994475,-13.209309392265194,-12.011657458563535,-8.77425414364641,15.7,14.92,12.84,19.36,16.13,-41.57,-45.98,-40.35,-39.51,-46.44,66,64,83,68,43,3293.47,3104.53,3440.92,3193.74,2613.49,0.8170165745856354,0.7125966850828729,0.8945856353591161,0.5180110497237569,0.4291160220994475,7.49,7.65,7.59,4.3,10.02,0,0,0,0,0,147.88,128.98,161.92,93.76,77.67,160.17000000000002,102.19000000000003,142.27,86.6,80.77000000000001,0.8170165745856354,0.7125966850828729,0.8945856353591161,0.5180110497237569,0.4291160220994475,34,55,36,36,65
LU14,LU14_16,LU14_2023,172.66666666666666,-10.191146408839778,17.79,-41.06666666666666,56.833333333333336,2851.0666666666666,0.5799723756906078,6.116666666666666,0,104.975,91.70333333333333,0.5799723756906078,51.833333333333336,2023,-2.5,305,305,317,305,305,120,120,120,116,120,61.762762430939226,49.11127071823204,65.59325966850828,20.5885635359116,27.345580110497238,114.91,76.6,113.15,41.65,54.19,181,181,169,177,150,-11.014116022099447,-9.638839779005524,-11.751767955801105,-10.772679558011049,-7.507348066298342,17.69,17.58,13.69,21.19,17.88,-39.68,-43.53,-38.89,-38.52,-44.37,58,53,74,57,35,2992.15,2766.69,3160.19,2945.27,2364.27,0.5923204419889503,0.5987845303867403,0.81646408839779006,0.4916022099447514,0.3797790055248619,5.09,6.39,6.1,4.84,9.7,0,0,0,0,0,107.21,108.38,147.78,88.98,68.74,117.04,85.75999999999999,119.35000000000002,78.61,62.31,0.5923204419889503,0.5987845303867403,0.81646408839779006,0.4916022099447514,0.3797790055248619,44,66,45,40,65
LU14,LU14_17,LU14_2023,173,-10.38805709023941,17.451666666666668,-41.34166666666667,57.833333333333336,2886.1683333333335,0.5817863720073665,5.891666666666667,0,105.30333333333333,93.53333333333333,0.5817863720073665,51,2023,-2.5,305,305,316,305,305,120,120,120,117,120,62.73988950276243,50.66325966850829,67.77044198895028,21.33524861878453,29.902596685082873,116.94,78.61,115.18,43.34,57.81,181,181,170,178,150,-11.198950276243094,-9.848756906077348,-11.974171270718232,-10.970718232044199,-7.699861878453039,17.46,17.26,13.12,20.79,17.54,-39.88,-43.92,-39.22,-38.77,-44.56,59,54,74,60,36,3026.32,2805.55,3201.21,2977.63,2396.22,0.5966298342541436,0.5972375690607735,0.8149171270718232,0.4952486187845304,0.3716022099447514,4.98,6.35,5.36,4.71,8.82,0,0,0,0,0,107.99,108.1,147.5,89.64,67.26,118.78,84.87,121.06000000000002,80.58,67.67,0.5966298342541436,0.5972375690607735,0.8149171270718232,0.4952486187845304,0.3716022099447514,42,66,44,39,63
LU14,LU14_19,LU14_2023,172.83333333333334,-10.215888581952118,17.745,-41.14333333333333,57.333333333333336,2861.0550000000003,0.5893554327808471,6.123333333333333,0,106.67333333333333,93.75666666666666,0.5893554327808471,51.833333333333336,2023,-2.5,305,305,317,305,305,120,120,120,117,120,63.97049723756906,49.86038674033149,66.36657458563536,20.89171270718232,29.870552486187844,118.3,77.63,114.37,41.13,56.72,181,181,169,178,150,-11.057154696132597,-9.690082872928176,-11.772486187845304,-10.770801104972376,-7.516353591160221,17.5,17.47,13.84,21.3,17.86,-39.88,-43.54,-38.91,-38.47,-44.56,59,53,74,59,36,3005.94,2780.5,3164.94,2953.34,2373.63,0.6073480662983426,0.6104972375690608,0.8406629834254143,0.49060773480662984,0.37287292817679557,5.1,6.34,6.85,4.81,8.86,0,0,0,0,0,109.93,110.5,152.16,88.8,67.49,119.90999999999998,87.76,121.00999999999999,79.47,67.71,0.6073480662983426,0.6104972375690608,0.8406629834254143,0.49060773480662984,0.37287292817679557,44,67,44,40,65
LU14,LU14_20,LU14_2023,172.83333333333334,-10.225225598526704,17.715,-41.18333333333334,57.333333333333336,2863.1416666666664,0.5956998158379374,6.1850000000000005,0,107.82166666666666,94.71166666666667,0.5956998158379374,52,2023,-2.5,305,305,317,305,305,120,120,120,117,120,64.65160220994476,50.46767955801105,67.20403314917127,21.040165745856353,30.180110497237568,119.46,78.62,115.79,41.67,57.19,181,181,169,178,150,-11.064116022099448,-9.698397790055248,-11.78549723756906,-10.779171270718232,-7.5242541436464085,17.47,17.43,13.87,21.25,17.81,-39.92,-43.58,-38.96,-38.49,-44.61,59,53,74,59,36,3007.95,2782.18,3167.83,2954.9900000000002,2375.33,0.6120994475138122,0.6187292817679558,0.8505524861878453,0.49591160220994474,0.3770718232044199,5.13,6.36,6.96,4.85,8.99,0,0,0,0,0,110.79,111.99,153.95,89.76,68.25,120.98,88.97000000000003,122.44,80.14,68.48,0.6120994475138122,0.6187292817679558,0.8505524861878453,0.49591160220994474,0.3770718232044199,44,67,43,40,66
LU14,LU14_250,LU14_2023,172.66666666666666,-10.291086556169429,17.736666666666668,-41.025,57,2866.5466666666666,0.5564548802946593,5.74,0,100.71833333333333,89.36999999999999,0.5564548802946593,50.833333333333336,2023,-2.5,305,305,317,305,305,120,120,120,116,120,60.22331491712707,46.652651933701655,63.967458563535914,20.20011049723757,27.169558011049723,112.6,72.09,110.28,41.49,53.87,181,181,169,177,150,-11.111602209944751,-9.742596685082873,-11.866795580110496,-10.879696132596685,-7.612348066298343,17.81,17.57,13.19,21.1,17.88,-39.52,-43.62,-38.94,-38.5,-44.22,58,54,74,57,35,3005.19,2784.96,3179.64,2961.61,2379.92,0.5781767955801105,0.5650276243093922,0.7788397790055248,0.46773480662983424,0.3581767955801105,4.92,6.42,5.17,4.82,8.6,0,0,0,0,0,104.65,102.27,140.97,84.66,64.83,115.06999999999998,80.85,116.13,76.63,61.43,0.5781767955801105,0.5650276243093922,0.7788397790055248,0.46773480662983424,0.3581767955801105,43,66,45,39,63
LU14,LU14_3,LU14_2023,173,-10.224106813996316,17.715,-41.16833333333334,57.333333333333336,2858.12,0.5906537753222836,6.206666666666667,0,106.90833333333333,93.43333333333334,0.5906537753222836,52.166666666666664,2023,-2.5,305,305,316,305,305,120,120,120,117,120,62.65342541436464,51.96552486187845,67.54469613259668,20.88149171270718,28.48331491712707,116.42,81.27,115.16,42.44,55.18,181,181,170,178,150,-11.047845303867403,-9.675138121546961,-11.789226519337017,-10.800193370165745,-7.5345027624309395,17.59,17.49,13.74,21.1,17.78,-39.81,-43.62,-38.99,-38.59,-44.49,59,53,74,58,36,3000.39,2774.06,3167.94,2950.85,2370.04,0.5976243093922652,0.6161325966850829,0.8319889502762431,0.5004419889502763,0.3894475138121547,5.11,6.36,6.18,4.82,10,0,0,0,0,0,108.17,111.52,150.59,90.58,70.49,118.28,88.01,121.38999999999999,79.74,67.19,0.5976243093922652,0.6161325966850829,0.8319889502762431,0.5004419889502763,0.3894475138121547,45,66,46,40,65
LU14,LU14_30,LU14_2023,173.33333333333334,-10.291777163904236,17.606666666666666,-41.281666666666666,57.666666666666664,2878.3616666666667,0.6004327808471455,6.671666666666667,0,108.67833333333333,96.40833333333333,0.6004327808471455,52,2023,-2.5,305,305,317,305,305,120,120,120,120,120,64.6621546961326,49.557237569060774,67.74441988950277,23.930055248618785,31.319613259668508,119.42,77.1,116.3,50.2,59.31,181,181,169,181,150,-11.134530386740332,-9.790828729281769,-11.847872928176796,-10.83389502762431,-7.59085635359116,17.31,17.27,13.83,21.2,17.71,-40.06,-43.72,-39.05,-38.5,-44.72,59,54,74,60,36,3023.88,2801.59,3180.38,2968.04,2391.8,0.6098342541436464,0.6114364640883978,0.8405524861878453,0.5528729281767956,0.37375690607734807,5.04,6.17,6.7,8.85,8.35,0,0,0,0,0,110.38,110.67,152.14,100.07,67.65,120.74000000000001,87.56999999999998,123.05,90.87,69.45,0.6098342541436464,0.6114364640883978,0.8405524861878453,0.5528729281767956,0.37375690607734807,45,67,43,41,64
LU14,LU14_31,LU14_2023,174.16666666666666,-10.296998158379374,17.598333333333333,-41.30166666666666,57.666666666666664,2878.975,0.5952209944751381,6.053333333333334,0,107.735,95.125,0.5952209944751381,52.5,2023,-2.5,305,305,317,305,305,120,120,120,118,120,65.12005524861878,50.153093922651934,67.59430939226519,21.470552486187845,31.35121546961326,120.25,78.07,116.15,42,59.05,181,181,169,179,157,-11.138867403314917,-9.791298342541436,-11.854613259668508,-10.840994475138121,-7.595220994475138,17.31,17.27,13.85,21.16,17.69,-40.06,-43.73,-39.07,-38.55,-44.74,59,54,74,60,36,3024.71,2801.63,3181.92,2968.42,2391.84,0.61353591160221,0.6177348066298343,0.8478453038674033,0.4996685082872928,0.3750828729281768,5.05,6.22,6.78,4.71,8.48,0,0,0,0,0,111.05,111.81,153.46,90.44,67.89,121.58000000000001,88.48999999999997,122.89,81.13,69.62999999999998,0.61353591160221,0.6177348066298343,0.8478453038674033,0.4996685082872928,0.3750828729281768,44,67,43,40,69
